United Kingdom,2004,11944.90572,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2003,12830.74185,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2002,11388.35006,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2001,10891.35935,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2000,9883.83688,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1999,11466.71137,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1998,20075.14799,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1997,23105.01041,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1996,20249.43893,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1995,19096.09434,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1994,17593.43121,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1993,16505.69218,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1992,15597.63332,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1991,14991.04903,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1990,14391.42665,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2014,53890.86476,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2013,56195.51186,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2012,60961.91404,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2011,63739.89123,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2010,66694.93891,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2009,72125.31546,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2008,78550.17222,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2007,84539.01508,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2006,88581.93687,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2005,92488.4413,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2004,97862.75408,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
